source,created_at,id_str,word
Android,2013-03-03T12:46:29Z,308196681843896320,true
Android,2013-03-03T12:46:29Z,308196681843896320,john
Android,2013-03-03T12:54:44Z,308198758003388417,@jennyfromnexus
Android,2013-03-03T12:54:44Z,308198758003388417,advice
Android,2013-03-03T13:23:43Z,308206052195848194,@dattan78
Android,2013-03-03T20:12:48Z,308309001043603457,talk
Android,2013-03-03T20:12:48Z,308309001043603457,dennis
Android,2013-03-03T20:12:48Z,308309001043603457,rodman
Android,2013-03-03T20:12:48Z,308309001043603457,celebrity
Android,2013-03-03T20:12:48Z,308309001043603457,apprentice
Android,2013-03-03T20:12:48Z,308309001043603457,tonight
Android,2013-03-03T22:40:52Z,308346263676526592,@allenwronowski
Android,2013-03-03T22:40:52Z,308346263676526592,allen
Android,2013-03-03T22:40:52Z,308346263676526592,gail
Android,2013-03-03T22:51:12Z,308348862962233345,live
Android,2013-03-03T22:51:12Z,308348862962233345,tweeting
Android,2013-03-03T22:51:12Z,308348862962233345,celebrity
Android,2013-03-03T22:51:12Z,308348862962233345,apprentice
Android,2013-03-03T22:51:12Z,308348862962233345,hosting
Android,2013-03-03T22:51:12Z,308348862962233345,dateline
Android,2013-03-03T22:51:12Z,308348862962233345,prior
